,ID,Type,SKU,Parent,Name,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Attribute 1 default,Position,Short description,Description,Categories,Sale price,Regular price,Tiered pricing type,Tiered pricing minimum product quantity,Fixed Tiered Prices,Percentage Tiered Prices,Supplier Id,Supplier Name,Supplier Slug,Supplier Description,Supplier Email,Supplier Account Number,Published,Is featured?,Visibility in catalog,Shipping class,Images,Upsells,Cross-sells,Tags,Tax class,Tax status,In stock?,Stock,Low stock amount,Attribute 2 name,Attribute 2 global,Attribute 2 visible,Attribute 2 value(s),Attribute 3 name,Attribute 3 global,Attribute 3 visible,Attribute 3 value(s),Attribute 4 name,Attribute 4 global,Attribute 4 visible,Attribute 4 value(s),Attribute 5 name,Attribute 5 global,Attribute 5 visible,Attribute 5 value(s),Attribute 6 name,Attribute 6 global,Attribute 6 visible,Attribute 6 value(s)
53,54,variation,150632010000-PAL ,150632010000,Bambus-Kamm,Versandeinheit,Palette,,1,,1,"Bambus-Kamm 13,5 x 3 cm , Anzahl 
pro Verp. = 1 Stück , Umverpackung/ VE = Karton 28,5x17x19 100 St. , VE je Karton = 1000 , Kartons auf Palette
 = 12 ","
 

Unser handgefertigter Bambuskamm für die optimale Haarpflege ihrer Haarpracht. Er besteht aus 100% Bambus. Ideal um Knoten zu lösen oder einfach zum Stylen Ihrer Haare. Der Bambuskamm ist von Natur aus antibakteriell, hypoallergen und umweltfreundlich und damit eine echte Alternative zu Ihrem Plastikkamm - perfekt für alle Haartypen. Warum schenken Sie Ihrem Haar nicht dieses natürliche Geschenk?




Anwendung:Unser Bambus Kamm ist für jedes Haar und für jede Haarlänge geeignet: Egal ob dick, dünn, lang, kurz, lockig oder glatt! Das Haar lässt sich schonend und schnell entwirren.



Lieferumfang:Der Kamm kommt im 1er Pack.
Material:100% Bambus





Größe:13,5 cm
Entsorgung:










Der Kamm ist biologisch abbaubar und kann im Biomüll entsorgt werden.
Verpackung:
100% Plastikfrei 








 **Der Kamm kann aus Hygienegründen nicht zurückgeschickt werden.**







",biomondi im Bad,,4.02,fixed,1,"6000:4.02, 12000:3.99, 18000:3.95, 24000:3.92, 30000:3.89, 36000:3.85, 42000:3.82, 48000:3.79, 54000:3.75, 60000:3.69, ",,,,,,,,1,0,visible,,"https://biomondi.de/cdn/shop/products/Unbenannt-1.jpg?v=1630589948, https://cdn.shopify.com/s/files/1/0447/8671/2736/products/b4237cc048644a64a27bee222f680a11.thumbnail.0000000.jpg?v=1649372647",,,,,taxable,1,,,Größe,1,1,"13,5 x 3 cm",,,,,,,,,,,,,Farben,1,1,Natur
54,55,variable,150250010000 ,,Bambus-Toilettenpapier,Versandeinheit,Paket,1,1,,0,"Bambus-Toilettenpapier 3-lagig / 200 Blatt , Anzahl 
pro Verp. = 8 Rollen , Umverpackung/ VE = Original verpackt 8 St. , VE je Karton = 12 , Kartons auf Palette
 = 12 ","Das biomondi Bambus Toilettenpapier ist besonders weich und eignet sich somit auch für empfindliche Haut. Die natürliche und reisfesten Bambusfasern sowie ein spezieller Herstellungsprozess sorgen für eine glatte Oberfläche, die die Haut nicht im Geringsten reizt.
Lieferumfang (wahlweise):8 Rollen I 16 Rollen I 24 Rollen I 96 Rollen3-lagiges Toilettenpapier à 200 Blatt
Besonderheiten:Ungebleicht, ohne Chemie, Bambus-Zellstoff, Extrem weich und saugfähig.Von Natur aus antibakteriell und anti-mikrobiell. 
Material:100 % Bambus, ungebleicht. FSC 100 %, Vegan (keine tierischen Klebstoffe)  
Versand:Gleiche Versandkosten egal ob 8, 16 oder 24 Rollen. Kostenloser Versand bei Abnahme von 96 Rollen.
",biomondi im Bad,,0.80,fixed,1,"96:0.80,192:0.75,288:0.71,384:0.70,480:0.68,576:0.66,672:0.64,768:0.63,864:0.62,960:0.61,",,,,,,,,1,0,visible,,"https://biomondi.de/cdn/shop/products/Hero96.png?v=1669910083, https://cdn.shopify.com/s/files/1/0447/8671/2736/products/Hero96.png?v=1669910083, https://cdn.shopify.com/s/files/1/0447/8671/2736/products/basic2.png?v=1669910083, https://cdn.shopify.com/s/files/1/0447/8671/2736/products/4.png?v=1669910083, https://cdn.shopify.com/s/files/1/0447/8671/2736/products/Benefits_a671b14e-9fe1-46ae-8aa1-4c7b6ff8719a.png?v=1669910083, https://cdn.shopify.com/s/files/1/0447/8671/2736/products/Hero8_2.png?v=1669910083, https://cdn.shopify.com/s/files/1/0447/8671/2736/products/Hero96_2.png?v=1669910083, https://cdn.shopify.com/s/files/1/0447/8671/2736/products/Vergleichstabelle_b244345d-61a1-47b9-8b46-dda5de590b0f.png?v=1669910083, https://cdn.shopify.com/s/files/1/0447/8671/2736/products/Benefits2_fbeb01c9-cc24-44d9-bc78-c525ca6882ca.png?v=1669910083, https://cdn.shopify.com/s/files/1/0447/8671/2736/products/Marke_6ecf571d-45d7-445b-ac79-26842d083433.png?v=1669910055",,,,,taxable,1,,,,,,,,,,,,,,,enthalten,1,1,3-lagig / 200 Blatt,Farben,1,1,Natur
55,56,variation,150250010000-PAL ,150250010000,Bambus-Toilettenpapier,Versandeinheit,Palette,,1,,1,"Bambus-Toilettenpapier 3-lagig / 200 Blatt , Anzahl 
pro Verp. = 8 Rollen , Umverpackung/ VE = Original verpackt 8 St. , VE je Karton = 12 , Kartons auf Palette
 = 12 ","Das biomondi Bambus Toilettenpapier ist besonders weich und eignet sich somit auch für empfindliche Haut. Die natürliche und reisfesten Bambusfasern sowie ein spezieller Herstellungsprozess sorgen für eine glatte Oberfläche, die die Haut nicht im Geringsten reizt.
Lieferumfang (wahlweise):8 Rollen I 16 Rollen I 24 Rollen I 96 Rollen3-lagiges Toilettenpapier à 200 Blatt
Besonderheiten:Ungebleicht, ohne Chemie, Bambus-Zellstoff, Extrem weich und saugfähig.Von Natur aus antibakteriell und anti-mikrobiell. 
Material:100 % Bambus, ungebleicht. FSC 100 %, Vegan (keine tierischen Klebstoffe)  
Versand:Gleiche Versandkosten egal ob 8, 16 oder 24 Rollen. Kostenloser Versand bei Abnahme von 96 Rollen.
",biomondi im Bad,,0.60,fixed,1,"2304:0.60, 4608:0.60, 6912:0.59, 9216:0.59, 11520:0.58, 13824:0.58, 16128:0.57, 18432:0.57, 20736:0.56, 23040:0.55, ",,,,,,,,1,0,visible,,"https://biomondi.de/cdn/shop/products/Hero96.png?v=1669910083, https://cdn.shopify.com/s/files/1/0447/8671/2736/products/Hero96.png?v=1669910083, https://cdn.shopify.com/s/files/1/0447/8671/2736/products/basic2.png?v=1669910083, https://cdn.shopify.com/s/files/1/0447/8671/2736/products/4.png?v=1669910083, https://cdn.shopify.com/s/files/1/0447/8671/2736/products/Benefits_a671b14e-9fe1-46ae-8aa1-4c7b6ff8719a.png?v=1669910083, https://cdn.shopify.com/s/files/1/0447/8671/2736/products/Hero8_2.png?v=1669910083, https://cdn.shopify.com/s/files/1/0447/8671/2736/products/Hero96_2.png?v=1669910083, https://cdn.shopify.com/s/files/1/0447/8671/2736/products/Vergleichstabelle_b244345d-61a1-47b9-8b46-dda5de590b0f.png?v=1669910083, https://cdn.shopify.com/s/files/1/0447/8671/2736/products/Benefits2_fbeb01c9-cc24-44d9-bc78-c525ca6882ca.png?v=1669910083, https://cdn.shopify.com/s/files/1/0447/8671/2736/products/Marke_6ecf571d-45d7-445b-ac79-26842d083433.png?v=1669910055",,,,,taxable,1,,,,,,,,,,,,,,,enthalten,1,1,3-lagig / 200 Blatt,Farben,1,1,Natur
56,57,variable,150251010000 ,,Bambus-Toilettenpapier - Unverpackt ,Versandeinheit,Paket,1,1,,0,"Bambus-Toilettenpapier - Unverpackt - , Anzahl 
pro Verp. = 96 Rollen , Umverpackung/ VE = Karton 60x40,5x43,5 , VE je Karton = 1 , Kartons auf Palette
 = 12 ","Das biomondi Bambus Toilettenpapier ist besonders weich und eignet sich somit auch für empfindliche Haut. Die natürliche und reisfesten Bambusfasern sowie ein spezieller Herstellungsprozess sorgen für eine glatte Oberfläche, die die Haut nicht im Geringsten reizt.
Lieferumfang (wahlweise):8 Rollen I 16 Rollen I 24 Rollen I 96 Rollen3-lagiges Toilettenpapier à 200 Blatt
Besonderheiten:Ungebleicht, ohne Chemie, Bambus-Zellstoff, Extrem weich und saugfähig.Von Natur aus antibakteriell und anti-mikrobiell. 
Material:100 % Bambus, ungebleicht. FSC 100 %, Vegan (keine tierischen Klebstoffe)  
Versand:Gleiche Versandkosten egal ob 8, 16 oder 24 Rollen. Kostenloser Versand bei Abnahme von 96 Rollen.
",biomondi im Bad,,0.79,fixed,1,"96:0.79,192:0.73,288:0.70,384:0.68,480:0.67,576:0.65,672:0.63,768:0.62,864:0.61,960:0.60,",,,,,,,,1,0,visible,,"https://biomondi.de/cdn/shop/products/Hero96.png?v=1669910083, https://cdn.shopify.com/s/files/1/0447/8671/2736/products/Hero96.png?v=1669910083, https://cdn.shopify.com/s/files/1/0447/8671/2736/products/basic2.png?v=1669910083, https://cdn.shopify.com/s/files/1/0447/8671/2736/products/4.png?v=1669910083, https://cdn.shopify.com/s/files/1/0447/8671/2736/products/Benefits_a671b14e-9fe1-46ae-8aa1-4c7b6ff8719a.png?v=1669910083, https://cdn.shopify.com/s/files/1/0447/8671/2736/products/Hero8_2.png?v=1669910083, https://cdn.shopify.com/s/files/1/0447/8671/2736/products/Hero96_2.png?v=1669910083, https://cdn.shopify.com/s/files/1/0447/8671/2736/products/Vergleichstabelle_b244345d-61a1-47b9-8b46-dda5de590b0f.png?v=1669910083, https://cdn.shopify.com/s/files/1/0447/8671/2736/products/Benefits2_fbeb01c9-cc24-44d9-bc78-c525ca6882ca.png?v=1669910083, https://cdn.shopify.com/s/files/1/0447/8671/2736/products/Marke_6ecf571d-45d7-445b-ac79-26842d083433.png?v=1669910055",,,,,taxable,1,,,,,,,,,,,,,,,,,,,Farben,1,1,Natur
57,58,variation,150251010000-PAL ,150251010000,Bambus-Toilettenpapier - Unverpackt ,Versandeinheit,Palette,,1,,1,"Bambus-Toilettenpapier - Unverpackt - , Anzahl 
pro Verp. = 96 Rollen , Umverpackung/ VE = Karton 60x40,5x43,5 , VE je Karton = 1 , Kartons auf Palette
 = 12 ","Das biomondi Bambus Toilettenpapier ist besonders weich und eignet sich somit auch für empfindliche Haut. Die natürliche und reisfesten Bambusfasern sowie ein spezieller Herstellungsprozess sorgen für eine glatte Oberfläche, die die Haut nicht im Geringsten reizt.
Lieferumfang (wahlweise):8 Rollen I 16 Rollen I 24 Rollen I 96 Rollen3-lagiges Toilettenpapier à 200 Blatt
Besonderheiten:Ungebleicht, ohne Chemie, Bambus-Zellstoff, Extrem weich und saugfähig.Von Natur aus antibakteriell und anti-mikrobiell. 
Material:100 % Bambus, ungebleicht. FSC 100 %, Vegan (keine tierischen Klebstoffe)  
Versand:Gleiche Versandkosten egal ob 8, 16 oder 24 Rollen. Kostenloser Versand bei Abnahme von 96 Rollen.
",biomondi im Bad,,0.59,fixed,1,"2304:0.59, 4608:0.58, 6912:0.58, 9216:0.57, 11520:0.57, 13824:0.56, 16128:0.56, 18432:0.55, 20736:0.55, 23040:0.54, ",,,,,,,,1,0,visible,,"https://biomondi.de/cdn/shop/products/Hero96.png?v=1669910083, https://cdn.shopify.com/s/files/1/0447/8671/2736/products/Hero96.png?v=1669910083, https://cdn.shopify.com/s/files/1/0447/8671/2736/products/basic2.png?v=1669910083, https://cdn.shopify.com/s/files/1/0447/8671/2736/products/4.png?v=1669910083, https://cdn.shopify.com/s/files/1/0447/8671/2736/products/Benefits_a671b14e-9fe1-46ae-8aa1-4c7b6ff8719a.png?v=1669910083, https://cdn.shopify.com/s/files/1/0447/8671/2736/products/Hero8_2.png?v=1669910083, https://cdn.shopify.com/s/files/1/0447/8671/2736/products/Hero96_2.png?v=1669910083, https://cdn.shopify.com/s/files/1/0447/8671/2736/products/Vergleichstabelle_b244345d-61a1-47b9-8b46-dda5de590b0f.png?v=1669910083, https://cdn.shopify.com/s/files/1/0447/8671/2736/products/Benefits2_fbeb01c9-cc24-44d9-bc78-c525ca6882ca.png?v=1669910083, https://cdn.shopify.com/s/files/1/0447/8671/2736/products/Marke_6ecf571d-45d7-445b-ac79-26842d083433.png?v=1669910055",,,,,taxable,1,,,,,,,,,,,,,,,,,,,Farben,1,1,Natur
58,59,variable,350612010182 ,,Bambus-Sport-Socken,Versandeinheit,Paket,1,1,,0,"Bambus-Sport-Socken 5er Packung (One Size Fit) , Anzahl 
pro Verp. = 5 Stück , Umverpackung/ VE = , VE je Karton = 105 , Kartons auf Palette
 = 12 ","Bambus ist nicht nur ein trendiges, sondern auch ein sehr funktionelles Material in der heutigen Sockenbranche. Bambusfasern sind sehr weich auf der Haut und verbinden sich mit den perfekten Materialeigenschaften. Dieses 5er Pack Sportsocken hat einen außergewöhnlich hohen Tragekomfort durch Textilien aus Bambusfasern.
Lieferumfang:
5 Paar Socken 
Material:
80% Bambusfasern, 15% Nylon, 5% Spandex 
Größe:ONE SIZE FIT














Verpackung:100% PlastikfreiKarton im Altpapiermüll entsorgen.





Pflegehinweise:
Bei 30°C waschen. Nicht für den Trockner geeignet. Ohne Weichspüler waschen. 
**Die Socken können aus Hygienegründen nicht zurückgeschickt werden.**",biomondi im Kleidungsbereich,,2.62,fixed,1,"262:2.62, 525:2.57, 787:2.50, 1050:2.46, 1312:2.43, 1575:2.39, 1837:2.32, 2100:2.28, 2362:2.24, 2625:2.21, ",,,,,,,,1,0,visible,,"https://biomondi.de/cdn/shop/products/Black.png?v=1606391842, https://cdn.shopify.com/s/files/1/0447/8671/2736/products/Black.png?v=1606391842, https://cdn.shopify.com/s/files/1/0447/8671/2736/products/Navy.png?v=1606391842, https://cdn.shopify.com/s/files/1/0447/8671/2736/products/Blue_Grey.png?v=1606391842, https://cdn.shopify.com/s/files/1/0447/8671/2736/products/Grey.png?v=1606391842, https://cdn.shopify.com/s/files/1/0447/8671/2736/products/Weiss.png?v=1606391842",,,,,taxable,1,,,,,,,,,,,,,,,enthalten,1,1,5er Packung (One Size Fit),Farben,1,1,Black
59,60,variation,350612010182-PAL ,350612010182,Bambus-Sport-Socken,Versandeinheit,Palette,,1,,1,"Bambus-Sport-Socken 5er Packung (One Size Fit) , Anzahl 
pro Verp. = 5 Stück , Umverpackung/ VE = , VE je Karton = 105 , Kartons auf Palette
 = 12 ","Bambus ist nicht nur ein trendiges, sondern auch ein sehr funktionelles Material in der heutigen Sockenbranche. Bambusfasern sind sehr weich auf der Haut und verbinden sich mit den perfekten Materialeigenschaften. Dieses 5er Pack Sportsocken hat einen außergewöhnlich hohen Tragekomfort durch Textilien aus Bambusfasern.
Lieferumfang:
5 Paar Socken 
Material:
80% Bambusfasern, 15% Nylon, 5% Spandex 
Größe:ONE SIZE FIT














Verpackung:100% PlastikfreiKarton im Altpapiermüll entsorgen.





Pflegehinweise:
Bei 30°C waschen. Nicht für den Trockner geeignet. Ohne Weichspüler waschen. 
**Die Socken können aus Hygienegründen nicht zurückgeschickt werden.**",biomondi im Kleidungsbereich,,2.17,fixed,1,"3150:2.17, 6300:2.15, 9450:2.14, 12600:2.12, 15750:2.10, 18900:2.08, 22050:2.06, 25200:2.05, 28350:2.03, 31500:1.99, ",,,,,,,,1,0,visible,,"https://biomondi.de/cdn/shop/products/Black.png?v=1606391842, https://cdn.shopify.com/s/files/1/0447/8671/2736/products/Black.png?v=1606391842, https://cdn.shopify.com/s/files/1/0447/8671/2736/products/Navy.png?v=1606391842, https://cdn.shopify.com/s/files/1/0447/8671/2736/products/Blue_Grey.png?v=1606391842, https://cdn.shopify.com/s/files/1/0447/8671/2736/products/Grey.png?v=1606391842, https://cdn.shopify.com/s/files/1/0447/8671/2736/products/Weiss.png?v=1606391842",,,,,taxable,1,,,,,,,,,,,,,,,enthalten,1,1,5er Packung (One Size Fit),Farben,1,1,Black
60,61,variable,350612010183 ,,Bambus-Sport-Socken,Versandeinheit,Paket,1,1,,2,"Bambus-Sport-Socken 6er Packung (One Size Fit) , Anzahl 
pro Verp. = 5 Stück , Umverpackung/ VE = , VE je Karton = 105 , Kartons auf Palette
 = 12 ","Bambus ist nicht nur ein trendiges, sondern auch ein sehr funktionelles Material in der heutigen Sockenbranche. Bambusfasern sind sehr weich auf der Haut und verbinden sich mit den perfekten Materialeigenschaften. Dieses 5er Pack Sportsocken hat einen außergewöhnlich hohen Tragekomfort durch Textilien aus Bambusfasern.
Lieferumfang:
5 Paar Socken 
Material:
80% Bambusfasern, 15% Nylon, 5% Spandex 
Größe:ONE SIZE FIT














Verpackung:100% PlastikfreiKarton im Altpapiermüll entsorgen.





Pflegehinweise:
Bei 30°C waschen. Nicht für den Trockner geeignet. Ohne Weichspüler waschen. 
**Die Socken können aus Hygienegründen nicht zurückgeschickt werden.**",biomondi im Kleidungsbereich,,2.62,fixed,1,"262:2.62, 525:2.57, 787:2.50, 1050:2.46, 1312:2.43, 1575:2.39, 1837:2.32, 2100:2.28, 2362:2.24, 2625:2.21, ",,,,,,,,1,0,visible,,"https://biomondi.de/cdn/shop/products/Navy.png?v=1606391842, https://cdn.shopify.com/s/files/1/0447/8671/2736/products/Black.png?v=1606391842, https://cdn.shopify.com/s/files/1/0447/8671/2736/products/Navy.png?v=1606391842, https://cdn.shopify.com/s/files/1/0447/8671/2736/products/Blue_Grey.png?v=1606391842, https://cdn.shopify.com/s/files/1/0447/8671/2736/products/Grey.png?v=1606391842, https://cdn.shopify.com/s/files/1/0447/8671/2736/products/Weiss.png?v=1606391842",,,,,taxable,1,,,,,,,,,,,,,,,,,,,Farben,1,1,Navy
61,62,variation,350612010183-PAL ,350612010183,Bambus-Sport-Socken,Versandeinheit,Palette,,1,,3,"Bambus-Sport-Socken 6er Packung (One Size Fit) , Anzahl 
pro Verp. = 5 Stück , Umverpackung/ VE = , VE je Karton = 105 , Kartons auf Palette
 = 12 ","Bambus ist nicht nur ein trendiges, sondern auch ein sehr funktionelles Material in der heutigen Sockenbranche. Bambusfasern sind sehr weich auf der Haut und verbinden sich mit den perfekten Materialeigenschaften. Dieses 5er Pack Sportsocken hat einen außergewöhnlich hohen Tragekomfort durch Textilien aus Bambusfasern.
Lieferumfang:
5 Paar Socken 
Material:
80% Bambusfasern, 15% Nylon, 5% Spandex 
Größe:ONE SIZE FIT














Verpackung:100% PlastikfreiKarton im Altpapiermüll entsorgen.





Pflegehinweise:
Bei 30°C waschen. Nicht für den Trockner geeignet. Ohne Weichspüler waschen. 
**Die Socken können aus Hygienegründen nicht zurückgeschickt werden.**",biomondi im Kleidungsbereich,,2.17,fixed,1,"3150:2.17, 6300:2.15, 9450:2.14, 12600:2.12, 15750:2.10, 18900:2.08, 22050:2.06, 25200:2.05, 28350:2.03, 31500:1.99, ",,,,,,,,1,0,visible,,"https://biomondi.de/cdn/shop/products/Navy.png?v=1606391842, https://cdn.shopify.com/s/files/1/0447/8671/2736/products/Black.png?v=1606391842, https://cdn.shopify.com/s/files/1/0447/8671/2736/products/Navy.png?v=1606391842, https://cdn.shopify.com/s/files/1/0447/8671/2736/products/Blue_Grey.png?v=1606391842, https://cdn.shopify.com/s/files/1/0447/8671/2736/products/Grey.png?v=1606391842, https://cdn.shopify.com/s/files/1/0447/8671/2736/products/Weiss.png?v=1606391842",,,,,taxable,1,,,,,,,,,,,,,,,,,,,Farben,1,1,Navy
62,63,variable,350612010184 ,,Bambus-Sport-Socken,Versandeinheit,Paket,1,1,,4,"Bambus-Sport-Socken 7er Packung (One Size Fit) , Anzahl 
pro Verp. = 5 Stück , Umverpackung/ VE = , VE je Karton = 105 , Kartons auf Palette
 = 12 ","Bambus ist nicht nur ein trendiges, sondern auch ein sehr funktionelles Material in der heutigen Sockenbranche. Bambusfasern sind sehr weich auf der Haut und verbinden sich mit den perfekten Materialeigenschaften. Dieses 5er Pack Sportsocken hat einen außergewöhnlich hohen Tragekomfort durch Textilien aus Bambusfasern.
Lieferumfang:
5 Paar Socken 
Material:
80% Bambusfasern, 15% Nylon, 5% Spandex 
Größe:ONE SIZE FIT














Verpackung:100% PlastikfreiKarton im Altpapiermüll entsorgen.





Pflegehinweise:
Bei 30°C waschen. Nicht für den Trockner geeignet. Ohne Weichspüler waschen. 
**Die Socken können aus Hygienegründen nicht zurückgeschickt werden.**",biomondi im Kleidungsbereich,,2.62,fixed,1,"262:2.62, 525:2.57, 787:2.50, 1050:2.46, 1312:2.43, 1575:2.39, 1837:2.32, 2100:2.28, 2362:2.24, 2625:2.21, ",,,,,,,,1,0,visible,,"https://biomondi.de/cdn/shop/products/Blue_Grey.png?v=1606391842, https://cdn.shopify.com/s/files/1/0447/8671/2736/products/Black.png?v=1606391842, https://cdn.shopify.com/s/files/1/0447/8671/2736/products/Navy.png?v=1606391842, https://cdn.shopify.com/s/files/1/0447/8671/2736/products/Blue_Grey.png?v=1606391842, https://cdn.shopify.com/s/files/1/0447/8671/2736/products/Grey.png?v=1606391842, https://cdn.shopify.com/s/files/1/0447/8671/2736/products/Weiss.png?v=1606391842",,,,,taxable,1,,,,,,,,,,,,,,,,,,,Farben,1,1,Blue Grey
63,64,variation,350612010184-PAL ,350612010184,Bambus-Sport-Socken,Versandeinheit,Palette,,1,,5,"Bambus-Sport-Socken 7er Packung (One Size Fit) , Anzahl 
pro Verp. = 5 Stück , Umverpackung/ VE = , VE je Karton = 105 , Kartons auf Palette
 = 12 ","Bambus ist nicht nur ein trendiges, sondern auch ein sehr funktionelles Material in der heutigen Sockenbranche. Bambusfasern sind sehr weich auf der Haut und verbinden sich mit den perfekten Materialeigenschaften. Dieses 5er Pack Sportsocken hat einen außergewöhnlich hohen Tragekomfort durch Textilien aus Bambusfasern.
Lieferumfang:
5 Paar Socken 
Material:
80% Bambusfasern, 15% Nylon, 5% Spandex 
Größe:ONE SIZE FIT














Verpackung:100% PlastikfreiKarton im Altpapiermüll entsorgen.





Pflegehinweise:
Bei 30°C waschen. Nicht für den Trockner geeignet. Ohne Weichspüler waschen. 
**Die Socken können aus Hygienegründen nicht zurückgeschickt werden.**",biomondi im Kleidungsbereich,,2.17,fixed,1,"3150:2.17, 6300:2.15, 9450:2.14, 12600:2.12, 15750:2.10, 18900:2.08, 22050:2.06, 25200:2.05, 28350:2.03, 31500:1.99, ",,,,,,,,1,0,visible,,"https://biomondi.de/cdn/shop/products/Blue_Grey.png?v=1606391842, https://cdn.shopify.com/s/files/1/0447/8671/2736/products/Black.png?v=1606391842, https://cdn.shopify.com/s/files/1/0447/8671/2736/products/Navy.png?v=1606391842, https://cdn.shopify.com/s/files/1/0447/8671/2736/products/Blue_Grey.png?v=1606391842, https://cdn.shopify.com/s/files/1/0447/8671/2736/products/Grey.png?v=1606391842, https://cdn.shopify.com/s/files/1/0447/8671/2736/products/Weiss.png?v=1606391842",,,,,taxable,1,,,,,,,,,,,,,,,,,,,Farben,1,1,Blue Grey
64,65,variable,350612010185 ,,Bambus-Sport-Socken,Versandeinheit,Paket,1,1,,6,"Bambus-Sport-Socken 8er Packung (One Size Fit) , Anzahl 
pro Verp. = 5 Stück , Umverpackung/ VE = , VE je Karton = 105 , Kartons auf Palette
 = 12 ","Bambus ist nicht nur ein trendiges, sondern auch ein sehr funktionelles Material in der heutigen Sockenbranche. Bambusfasern sind sehr weich auf der Haut und verbinden sich mit den perfekten Materialeigenschaften. Dieses 5er Pack Sportsocken hat einen außergewöhnlich hohen Tragekomfort durch Textilien aus Bambusfasern.
Lieferumfang:
5 Paar Socken 
Material:
80% Bambusfasern, 15% Nylon, 5% Spandex 
Größe:ONE SIZE FIT














Verpackung:100% PlastikfreiKarton im Altpapiermüll entsorgen.





Pflegehinweise:
Bei 30°C waschen. Nicht für den Trockner geeignet. Ohne Weichspüler waschen. 
**Die Socken können aus Hygienegründen nicht zurückgeschickt werden.**",biomondi im Kleidungsbereich,,2.62,fixed,1,"262:2.62, 525:2.57, 787:2.50, 1050:2.46, 1312:2.43, 1575:2.39, 1837:2.32, 2100:2.28, 2362:2.24, 2625:2.21, ",,,,,,,,1,0,visible,,"https://biomondi.de/cdn/shop/products/Grey.png?v=1606391842, https://cdn.shopify.com/s/files/1/0447/8671/2736/products/Black.png?v=1606391842, https://cdn.shopify.com/s/files/1/0447/8671/2736/products/Navy.png?v=1606391842, https://cdn.shopify.com/s/files/1/0447/8671/2736/products/Blue_Grey.png?v=1606391842, https://cdn.shopify.com/s/files/1/0447/8671/2736/products/Grey.png?v=1606391842, https://cdn.shopify.com/s/files/1/0447/8671/2736/products/Weiss.png?v=1606391842",,,,,taxable,1,,,,,,,,,,,,,,,,,,,Farben,1,1,Grey
65,66,variation,350612010185-PAL ,350612010185,Bambus-Sport-Socken,Versandeinheit,Palette,,1,,7,"Bambus-Sport-Socken 8er Packung (One Size Fit) , Anzahl 
pro Verp. = 5 Stück , Umverpackung/ VE = , VE je Karton = 105 , Kartons auf Palette
 = 12 ","Bambus ist nicht nur ein trendiges, sondern auch ein sehr funktionelles Material in der heutigen Sockenbranche. Bambusfasern sind sehr weich auf der Haut und verbinden sich mit den perfekten Materialeigenschaften. Dieses 5er Pack Sportsocken hat einen außergewöhnlich hohen Tragekomfort durch Textilien aus Bambusfasern.
Lieferumfang:
5 Paar Socken 
Material:
80% Bambusfasern, 15% Nylon, 5% Spandex 
Größe:ONE SIZE FIT














Verpackung:100% PlastikfreiKarton im Altpapiermüll entsorgen.





Pflegehinweise:
Bei 30°C waschen. Nicht für den Trockner geeignet. Ohne Weichspüler waschen. 
**Die Socken können aus Hygienegründen nicht zurückgeschickt werden.**",biomondi im Kleidungsbereich,,2.17,fixed,1,"3150:2.17, 6300:2.15, 9450:2.14, 12600:2.12, 15750:2.10, 18900:2.08, 22050:2.06, 25200:2.05, 28350:2.03, 31500:1.99, ",,,,,,,,1,0,visible,,"https://biomondi.de/cdn/shop/products/Grey.png?v=1606391842, https://cdn.shopify.com/s/files/1/0447/8671/2736/products/Black.png?v=1606391842, https://cdn.shopify.com/s/files/1/0447/8671/2736/products/Navy.png?v=1606391842, https://cdn.shopify.com/s/files/1/0447/8671/2736/products/Blue_Grey.png?v=1606391842, https://cdn.shopify.com/s/files/1/0447/8671/2736/products/Grey.png?v=1606391842, https://cdn.shopify.com/s/files/1/0447/8671/2736/products/Weiss.png?v=1606391842",,,,,taxable,1,,,,,,,,,,,,,,,,,,,Farben,1,1,Grey
